gvkey,tic,act,at,capx,che,cogs,ib,pi,revt,txc,txdb,txdc,txdi,txt,state,Total Income Taxes as % of pretax income,Total Income Deferred Taxes as % of pretax income,Total Income Deferred Taxes as % of total assets,ticker,co_per_rol,pceo,bonus,opt_exer_val,opt_unex_unexer_est_val,othcomp,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec,Stock as % of total compensation,Options as % of total compensation
29028,COST,35879.0,68994.0,4323.0,15234.0,210509.0,6292.0,8487.0,242290.0,2162.0,795.0,0.0,33.0,2195.0,Washington,0.25863084717803697,0.0,0.0,COST,64887,CEO,0.0,0.0,0.0,52.658,937.5,7151.883,7967.276,1300.959,1300.959,8452.842,5.497393076953232,0.0
29108,PTEN,1485.698,7420.031,615.69,192.68,2811.319,246.292,307.104,4146.456,8.58,248.107,51.866,52.572,61.152,Texas,0.1991247264770241,0.16888741273314578,0.006989997750683252,PTEN,47275,CEO,0.0,0.0,0.0,13.2,1000.0,5930.679,5177.164,8284.008,8284.008,8284.008,0.715919033395429,0.0
29127,INCY,4645.402,6782.107,32.486,3656.043,174.435,597.599,834.215,3695.649,395.514,0.0,-158.898,-158.898,236.616,Delaware,0.2836391098218085,-0.19047607631126268,-0.023429002226004397,INCY,50766,CEO,0.0,0.0,93.28,53.187,1291.929,9334.654,11004.7,16659.526,12234.473,16659.526,0.560319303202264,0.0
29131,ROCK,462.251,1256.451,13.906,99.426,975.746,110.533,148.992,1377.736,27.659,57.103,10.8,10.8,38.459,New York,0.2581279531786942,0.07248711340206186,0.00859563962303345,ROCK,63851,CEO,0.0,0.0,0.0,23.439,845.481,2974.951,11202.839,6211.719,6211.719,5528.619,0.47892555989734886,0.0
29133,ITRI,1049.438,2604.263,26.884,302.049,1422.88,96.923,127.386,2173.633,63.713,0.697,-34.646,-35.117,29.068,Washington,0.22818834094798487,-0.27197651233259545,-0.013303571874269228,ITRI,53703,CEO,0.0,0.0,0.0,14.85,875.0,3746.266,0.0,5116.321,5116.321,6167.366,0.7322187173166032,0.0
29150,URBN,1237.719,3682.912,199.513,382.638,3263.784,159.699,221.279,4795.244,64.157,0.0,-2.577,-2.577,61.58,Pennsylvania,0.27829120702823135,-0.011645931154786491,-0.0006997180491958538,URBN,36131,CEO,5.0,0.0,0.0,28.839,0.001,0.0,0.0,1033.84,1033.84,1033.84,0.0,0.0
29155,CARS,178.438,1172.449,20.882,39.198,221.789,118.442,18.105,689.183,14.161,8.757,-114.498,-114.498,-100.337,Illinois,-5.541949737641535,-6.324109362054681,-0.09765712623747387,CARS,55498,CEO,0.0,0.0,2131.941,43.848,750.0,5500.024,4209.519,7183.222,7183.222,7183.222,0.7656764610644082,0.0
29156,UFPI,2502.089,4017.797,180.382,1157.001,5667.556,514.312,671.241,7218.384,162.645,45.248,-5.573,-5.861,156.784,Michigan,0.23357333655125356,-0.008302532175477958,-0.0013870785408023353,UFPI,27078,CEO,0.0,0.0,0.0,55.094,859.992,5795.703,10135.652,2658.832,2658.832,8454.535,2.179792856412139,0.0
29191,ICHR,401.365,938.481,15.496,79.955,687.833,-42.985,-31.078,811.12,2.593,1.169,9.314,9.314,11.907,California,-0.38313276272604413,-0.29969753523392756,0.009924548286006855,ICHR,62150,CEO,0.0,0.0,1.889,11.25,640.0,4721.589,67.697,3267.54,3267.54,5667.554,1.4449980719440312,0.0
29206,FWRD,347.028,2979.533,30.725,161.573,1033.311,42.803,56.639,1370.735,22.729,42.2,-8.893,-8.893,13.836,Tennessee,0.24428397394021786,-0.15701195289464856,-0.0029846959238243043,FWRD,61818,CEO,0.0,0.0,0.0,26.241,902.0,2543.333,1271.231,4866.321,3594.654,4866.321,0.5226397929770765,0.0
29241,VIAV,945.0,1850.5,51.1,525.6,405.8,25.5,60.7,1106.1,30.2,14.0,4.8,5.0,35.2,Arizona,0.5799011532125206,0.07907742998352553,0.0025938935422858684,VIAV,53707,CEO,0.0,0.0,0.0,5.0,895.192,8078.473,0.0,5264.864,5264.864,8978.665,1.534412474852152,0.0
29382,SHOO,854.832,1347.943,19.47,219.813,1147.145,171.554,220.614,1981.582,40.534,8.606,6.105,6.105,46.639,New York,0.21140544117780377,0.027672767820718543,0.004529123264114284,SHOO,42811,CEO,0.0,0.0,0.0,27.9,1125.212,2999.991,14755.902,2033.112,2033.112,5033.103,1.4755660288267443,0.0
29392,EMN,3481.0,14633.0,833.0,548.0,6666.0,894.0,1087.0,9210.0,293.0,601.0,-102.0,-102.0,191.0,Tennessee,0.17571297148114076,-0.09383624655013799,-0.0069705460261053785,EMN,34163,CEO,0.0,0.0,682.426,415.273,1360.81,11208.31,0.0,17054.38,14581.443,17597.89,0.6572100539568134,0.0
29449,UFPT,144.633,404.136,10.49,5.263,276.44,44.924,53.902,400.072,8.155,0.428,0.816,0.823,8.978,Massachusetts,0.16656153760528367,0.015138584839152534,0.0020191222756695765,UFPT,70341,CEO,0.0,0.0,480.067,130.107,680.0,2761.0,7215.53,4931.107,4931.107,4931.107,0.5599148426509504,0.0
29517,MED,224.029,309.908,6.483,150.041,286.204,99.415,128.797,1072.054,28.171,0.0,1.211,1.211,29.382,Maryland,0.22812643151626205,0.009402392912878406,0.003907611291092841,MED,54898,CEO,0.0,0.0,0.0,111.807,1000.0,4604.755,1634.253,7039.062,7039.062,7039.062,0.6541716779877774,0.0
29609,HAIN,591.031,2258.639,27.879,53.364,1363.227,-116.537,-130.715,1796.643,11.775,72.086,-25.953,-25.953,-14.178,New Jersey,0.10846498106567724,0.19854645603029492,-0.011490548068991989,HAIN,70708,CEO,960.0,0.0,0.0,25.547,462.5,3066.503,1639.648,4765.456,4765.456,4765.456,0.6434857440715013,0.0
29621,STCN,319.274,411.181,2.118,123.403,135.862,15.609,16.841,189.087,1.482,0.806,-0.25,-0.25,1.232,New York,0.07315480078380143,-0.014844724185024642,-0.0006080047473010669,STCN,53709,CEO,0.0,0.0,0.0,124.0,0.0,100.671,89.751,124.0,124.0,224.671,0.8118629032258065,0.0
29705,DAKT,342.657,468.104,25.385,25.224,585.848,6.802,13.257,754.196,9.975,0.195,-3.633,-3.52,6.455,South Dakota,0.48691257448894926,-0.2740439013351437,-0.007761095824859433,DAKT,36200,CEO,0.0,0.0,218.022,9.9,506.792,24.241,123.195,977.038,932.038,980.516,0.024810703370800317,0.0
29733,MLM,3918.9,15124.9,650.3,1282.3,4247.3,1199.8,1492.8,6777.2,306.9,874.6,-36.1,-14.4,292.5,North Carolina,0.19594051446945338,-0.024182743837084675,-0.002386792639951339,MLM,34799,CEO,0.0,0.0,0.0,37.422,1285.0,8580.337,10623.79,5547.708,5547.708,18488.885,1.5466453894112668,0.0
29736,TSCO,3263.939,9188.151,753.883,397.071,9327.522,1107.226,1432.402,14555.741,315.117,60.032,6.172,10.059,325.176,Tennessee,0.22701448336430693,0.004308846259639403,0.000671734715722456,TSCO,66007,CEO,0.0,0.0,1609.799,41.434,1298.077,6374.641,13156.503,11374.666,9249.699,11374.666,0.5604244555400572,0.0
29751,ALB,5216.919,18270.652,2149.281,889.9,8001.35,1573.476,2100.82,9617.203,329.4,558.43,100.877,100.877,430.277,North Carolina,0.20481383459791888,0.04801791681343475,0.005521258901981166,ALB,58027,CEO,0.0,0.0,0.0,483.585,1334.038,8232.532,1510.394,8650.34,8650.34,14472.114,0.9517003955913871,0.0
29830,WRK,6993.1,27443.7,1142.1,393.4,15558.3,-1649.0,-1704.6,20310.0,414.8,2433.2,-475.2,-475.2,-60.4,Georgia,0.03543353279361727,0.2787750791974657,-0.01731544944741416,WRK,66917,CEO,0.0,0.0,0.0,280.75,1300.5,9544.333,7474.288,12615.612,12615.612,12615.612,0.7565493453666775,0.0
29901,CPRT,3262.604,6737.879,516.636,2363.984,1990.43,1237.741,1554.328,3869.518,316.91,89.492,9.946,-0.323,316.587,Texas,0.20368094765068892,0.006398906794447504,0.001476132177499774,CPRT,53713,CEO,0.0,0.0,112458.578,9.0,900.0,0.0,6900.003,2009.0,2009.0,2009.0,0.0,0.0
29910,SCSC,1657.075,2068.169,9.979,39.678,3337.526,88.092,121.85,3787.721,35.996,3.816,-1.496,-2.238,33.758,South Carolina,0.27704554780467794,-0.012277390233894132,-0.0007233451424907733,SCSC,36414,CEO,0.0,0.0,310.683,306.573,875.0,3229.036,2866.728,5657.484,5657.484,5657.484,0.5707547736767793,0.0
29930,MPAA,537.478,1028.565,4.201,13.607,547.217,-4.207,-3.109,683.074,6.305,0.718,-5.207,-5.207,1.098,California,-0.3531682212930203,1.6748150530717272,-0.005062392751065805,MPAA,51806,CEO,0.1,0.0,0.0,50.132,828.256,588.269,257.738,2526.062,2212.187,2526.062,0.2328798738906646,0.0
30032,EXP,521.503,2781.002,110.143,15.242,1370.249,461.54,588.593,2148.069,122.46,236.844,4.475,4.593,127.053,Texas,0.21585883624168145,0.007602876690684395,0.0016091322480170816,EXP,51278,CEO,0.0,5420.649,1011.87,108.736,1040.0,4800.0,2989.794,3256.077,8676.726,8056.077,1.4741666121532138,1.664779119167022
30059,AEO,1100.241,3420.956,260.378,170.209,3234.306,125.136,178.494,4989.833,22.309,0.0,31.049,31.049,53.358,Pennsylvania,0.298934417963629,0.17394982464396563,0.009076117903884177,AEO,17998,CEO,0.0,0.0,3800.945,315.33,1817.308,5810.002,4315.369,16793.219,14303.217,16793.219,0.3459730978319285,0.0
30098,IR,4050.4,15563.5,105.4,1595.5,3902.3,778.7,1025.1,6876.1,316.9,612.6,-76.9,-76.9,240.0,North Carolina,0.2341235001463272,-0.07501707150521901,-0.004941047964789411,IR,54375,CEO,0.0,0.0,8410.223,175.945,1133.0,6315.82,6836.391,15523.751,11056.766,15523.75,0.40684883440864256,0.0
30145,PUMP,310.809,1480.312,370.869,41.099,1131.801,85.634,115.502,1630.399,2.028,93.105,27.84,27.84,29.868,Texas,0.258592924797839,0.2410347872764108,0.018806846124330548,PUMP,67174,CEO,0.0,0.0,0.0,41.414,800.0,4210.746,2246.896,5787.96,5787.96,5787.96,0.7275008811394689,0.0
30170,FLEX,16021.0,21395.0,635.0,3294.0,27644.0,793.0,974.0,30346.0,142.0,77.0,-192.0,-201.0,-59.0,Texas,-0.060574948665297744,-0.1971252566735113,-0.008974059359663472,FLEX,73132,CEO,0.0,0.0,0.0,479.25,1325.0,11382.142,43874.13,9861.921,9861.921,15111.097,1.1541505960147116,0.0
30259,PENN,1659.0,16064.2,360.0,1093.3,4000.8,-490.0,-499.6,6362.9,25.7,117.6,-32.7,-33.9,-8.2,Pennsylvania,0.01641313050440352,0.06545236188951162,-0.0020355822263169033,PENN,54920,CEO,0.0,2445.285,0.0,423.826,1800.0,3388.48,6277.299,15542.305,12422.591,15542.305,0.21801656832754215,0.15733091069825228
30260,SSD,1312.441,2704.724,88.824,429.822,1095.341,353.987,476.547,2213.803,130.101,98.17,-7.541,-7.541,122.56,California,0.2571834467534157,-0.015824252382241416,-0.0027880848471045472,SSD,67611,CEO,0.0,0.0,0.0,33.0,800.0,2823.117,2421.097,5139.549,5139.549,5139.549,0.5492927492276074,0.0
30284,LBRT,954.254,3033.557,603.298,36.784,3349.37,556.317,734.89,4747.928,58.17,102.34,120.312,120.312,178.482,Colorado,0.24286900080284124,0.16371429737783885,0.03966037229562524,LBRT,70713,CEO,300.0,0.0,0.0,20.8,638.231,3590.569,4631.523,5628.099,5628.099,5628.1,0.6379718977935533,0.0
30397,HCC,1069.166,2357.058,524.786,747.227,943.22,478.629,551.419,1676.625,19.919,74.531,52.871,52.871,72.79,Alabama,0.1320048819500235,0.09588171608160038,0.022430928725555334,HCC,62595,CEO,0.0,0.0,0.0,322.142,829.492,3753.49,0.0,3977.807,3977.807,6667.795,0.9436078723779208,0.0
30477,MATW,648.257,1887.381,50.598,42.101,1236.562,39.291,40.91,1880.896,23.4,71.255,-21.626,-21.626,1.774,Pennsylvania,0.04336348081153753,-0.5286238083598143,-0.01145820584185175,MATW,33890,CEO,0.0,0.0,0.0,36.122,1037.838,4152.75,6527.153,6397.196,6397.196,6473.964,0.6491515970434547,0.0
30536,GEO,528.505,3696.406,73.002,93.971,1744.228,107.325,142.582,2413.167,33.923,77.369,1.476,1.476,35.399,Florida,0.24827117027394763,0.010351937832264943,0.000399306786105206,GEO,67176,CEO,0.0,0.0,0.0,45.461,1004.25,1101.13,4448.119,3137.763,3137.763,3137.763,0.35092835246001697,0.0
30576,ADTN,736.856,1682.512,43.121,87.167,675.75,-267.688,-231.21,1149.1,12.575,35.655,15.558,15.558,28.133,Alabama,-0.12167726309415682,-0.0672894770987414,0.00924688798653442,ADTN,17227,CEO,0.0,0.0,0.0,5.669,865.676,8632.599,203.244,4095.112,4095.112,10467.712,2.108025128494654,0.0
30612,AMED,496.935,2060.17,5.62,138.863,1244.914,-9.747,39.623,2236.382,29.859,40.635,20.655,20.7,50.559,Louisiana,1.2760013123690785,0.5212881407263459,0.010025871651368576,AMED,72341,CEO,0.0,172.151,342.504,260.668,692.308,13519.582,2729.553,16726.179,15644.709,16726.179,0.8082887310963252,0.010292308841128629
30651,DAR,1855.666,11061.084,555.48,126.794,5143.06,647.726,719.957,6788.08,107.907,498.174,-22.241,-48.339,59.568,Texas,0.08273827464695808,-0.030892122723996017,-0.0020107432508423223,DAR,36201,CEO,0.0,3495.317,0.0,97.504,1260.0,6159.169,3268.158,6970.695,10466.012,9332.669,0.883580331659899,0.5014302017230706
30662,SIRI,1271.0,10374.0,650.0,216.0,4209.0,1258.0,1518.0,8953.0,324.0,509.0,-64.0,-64.0,260.0,New York,0.1712779973649539,-0.04216073781291173,-0.006169269327164064,SIRI,60132,CEO,5250.0,0.0,0.0,164.546,1750.001,0.0,0.0,7164.547,7164.547,7164.547,0.0,0.0
30671,RS,4771.8,10480.3,468.8,1080.2,10258.6,1335.9,1740.7,14805.9,384.4,494.0,16.2,16.2,400.6,Arizona,0.2301373010857701,0.009306600792784512,0.001545757277940517,RS,27548,CEO,0.0,0.0,0.0,659.476,1225.0,7200.503,2713.176,5634.476,5634.476,14319.273,1.2779365818578339,0.0
30861,KNX,1709.015,12870.765,1071.611,466.35,6112.028,217.149,270.289,7141.766,44.284,951.749,10.784,10.484,54.768,Arizona,0.20262755791023684,0.03989803506616992,0.000837867834584813,KNX,33213,CEO,0.0,0.0,0.0,18.985,868.077,3570.388,6112.111,887.062,887.062,4457.45,4.024958796566644,0.0
30870,AZPN,833.064,14486.052,6.577,241.209,176.244,-107.76,-180.566,1044.178,127.807,957.911,-192.926,-200.613,-72.806,Massachusetts,0.40320990662693973,1.0684514249637251,-0.013318052427258992,AZPN,38410,CEO,0.0,22763.509,1081.109,10.167,750.0,0.0,8969.817,1402.317,24165.826,1402.317,0.0,16.2327840281477
31109,AM,91.128,5737.618,183.733,0.066,284.233,371.786,500.073,1041.771,-6.377,265.879,134.664,134.664,128.287,Colorado,0.25653654566433304,0.2692886838521576,0.02347036697110194,AM,62618,CEO,0.0,0.0,0.0,5.049,364.65,9999.984,18554.537,11315.877,11315.877,11315.877,0.8837126808642406,0.0
31252,MGY,591.273,2756.216,424.89,401.121,281.118,388.301,549.812,1226.979,31.852,0.0,75.356,75.356,107.208,Texas,0.1949902875892123,0.13705775792452693,0.027340382611522464,MGY,71497,CEO,0.0,0.0,0.0,26.4,722.615,3692.755,6635.178,5457.37,5457.37,5457.37,0.6766546889802231,0.0
31453,NSIT,4331.301,6286.35,39.252,268.73,7443.839,281.309,377.854,9175.84,109.625,27.588,-13.08,-13.08,96.545,Arizona,0.2555087414715737,-0.034616545014741144,-0.0020806986566131377,NSIT,66031,CEO,0.0,0.0,0.0,17.07,925.0,8218.464,8067.106,3675.259,3675.259,10693.722,2.236159138716482,0.0
31477,AZTA,1418.956,2885.72,39.436,1022.433,336.568,-12.883,-30.433,665.072,10.686,67.301,-28.654,-28.236,-17.55,Massachusetts,0.5766766339171294,0.941543718989255,-0.009929584297852876,AZTA,43149,CEO,0.0,0.0,0.0,14.85,750.0,4500.037,1203.757,5554.462,5554.462,5554.462,0.8101661331016398,0.0
31564,ACIW,1406.645,3444.739,8.924,164.239,719.211,121.509,147.627,1452.579,30.203,40.735,-4.085,-4.085,26.118,Nebraska,0.17691885630677312,-0.027671089976765765,-0.0011858663312372868,ACIW,70067,CEO,325.0,0.0,0.0,6.088,2062.5,2308.22,1883.92,5231.678,5231.678,5231.678,0.4412007008076567,0.0
31587,DLTR,6367.1,23022.1,1248.8,642.8,18658.9,1615.4,2110.6,28331.7,372.3,1105.7,123.0,122.9,495.2,Virginia,0.23462522505448688,0.05827726712783095,0.005342692456378871,DLTR,70068,CEO,0.0,0.0,0.0,67.373,1350.0,0.0,0.0,3360.766,3360.766,3360.766,0.0,0.0
31673,COR,42798.826,62558.746,458.359,2689.773,253357.554,1745.293,2160.836,262173.411,547.124,1657.944,-118.864,-118.864,428.26,Pennsylvania,0.1981918109472445,-0.0550083393649495,-0.0019000380858017838,COR,24915,CEO,0.0,13785.306,4133.067,379.516,1400.0,12500.174,12046.472,17511.24,31296.546,17511.24,0.7138371697264158,0.7872261473202354
31843,HLIT,330.732,768.206,8.475,84.269,282.42,83.994,19.141,607.907,28.003,0.0,-92.856,-92.856,-64.853,California,-3.3881719868345437,-4.851157201818087,-0.12087382811381321,HLIT,24272,CEO,0.0,0.0,0.0,17.69,697.455,3994.583,3060.436,5100.604,5100.604,5100.604,0.783158818053705,0.0
31846,DRI,997.7,10241.5,564.9,416.2,8404.4,983.5,1120.5,10487.8,193.1,142.2,-59.5,-56.1,137.0,Florida,0.12226684515841142,-0.05310129406514949,-0.005809695845335156,DRI,53715,CEO,0.0,2563.709,1804.059,471.172,1082.692,6807.95,3799.962,12004.427,12679.485,12004.427,0.5671199466663424,0.21356362948435606
31954,AGTI,337.743,2398.944,86.348,20.037,607.952,-19.425,-23.851,1174.604,12.589,126.219,-17.321,-17.321,-4.732,Minnesota,0.19839839000461199,0.7262169301077523,-0.007220260247842385,AGTI,68760,CEO,0.0,0.796,0.0,339.132,733.87,1886.943,0.0,6024.784,1073.798,6024.784,0.31319678846577736,0.00013212091918980001
32348,KRYS,587.909,818.355,11.799,532.178,142.919,10.932,12.897,50.699,1.965,0.0,0.0,0.0,1.965,Pennsylvania,0.15236101418934636,0.0,0.0,KRYS,72516,CEO,487.5,0.0,5758.827,102.8,733.333,2047.75,0.0,4176.144,1323.633,6223.894,0.4903446816010176,0.0
32372,CNR,601.006,2675.003,167.791,325.2,1412.745,655.892,777.872,2533.969,107.859,36.219,14.121,14.121,121.98,Pennsylvania,0.1568124318653969,0.018153372277186993,0.005278872584441961,CNR,56231,CEO,1000.0,0.0,0.0,35.235,1000.0,3000.0,8132.978,10047.544,10047.544,13194.665,0.29858042920737643,0.0
32530,ALTR,700.623,1363.493,10.193,467.459,113.518,-8.926,12.619,618.261,23.864,12.87,-2.319,-2.319,21.545,Michigan,1.7073460654568509,-0.18377050479435772,-0.0017007788085454051,ALTR,72529,CEO,0.0,0.0,2701.44,186.612,860.0,2477.22,5827.388,7318.992,4133.832,7318.992,0.3384646410325356,0.0
32541,CARG,391.191,918.927,41.211,314.65,230.145,31.104,51.687,914.242,67.498,0.058,-37.864,-37.864,29.634,Massachusetts,0.5733356550002903,-0.7325633137926364,-0.04120457881855686,CARG,70356,CEO,0.0,0.0,0.0,28.78,565.0,2564.246,5295.291,3753.213,3753.213,3753.213,0.683213555958588,0.0
32574,EYE,396.67,2172.511,114.774,149.896,1000.152,-65.901,-61.764,2126.468,10.126,87.884,-5.989,-5.989,4.137,Georgia,-0.06698076549446279,0.09696587008613432,-0.0027567179176538116,EYE,68228,CEO,0.0,0.0,0.0,38.531,1000.0,6000.007,3514.608,8617.437,8617.437,8617.438,0.6962635177953723,0.0
32809,ASTH,461.507,933.361,28.529,296.305,1171.703,60.717,89.838,1386.661,44.433,4.072,-12.444,-12.444,31.989,California,0.3560742670139585,-0.13851599545849197,-0.013332461930592773,ASTH,66479,CEO,1087.5,0.0,0.0,11.499,712.308,12499.943,26261.849,14311.25,14311.25,14311.25,0.8734347453926107,0.0
32938,WHD,556.178,1522.561,43.977,133.792,646.929,169.171,262.376,1096.96,30.193,3.589,17.343,17.343,47.536,Texas,0.18117510747934265,0.06609979571302253,0.01139067662970482,WHD,72538,CEO,0.0,0.0,0.0,29.593,442.308,1951.73,1980.302,1895.801,1895.801,2871.666,1.0295015141357136,0.0
33133,RCUS,831.0,1095.0,24.0,759.0,449.0,-307.0,-301.0,117.0,6.0,0.0,0.0,0.0,6.0,California,-0.019933554817275746,-0.0,0.0,RCUS,67627,CEO,0.0,0.0,64.68,11.112,650.0,2327.514,2827.278,10120.945,3538.626,10120.945,0.22997002750237258,0.0
33152,DBX,1516.6,2983.5,24.3,1356.0,319.1,453.6,554.4,2501.6,62.9,0.0,38.4,37.9,100.8,California,0.18181818181818182,0.06926406926406926,0.012870789341377576,DBX,70362,CEO,0.0,0.0,0.0,429.577,625.0,0.0,243701.314,1539.577,1539.577,1539.577,0.0,0.0
33243,WH,373.0,4033.0,37.0,66.0,662.0,289.0,398.0,1397.0,126.0,325.0,-17.0,-17.0,109.0,New Jersey,0.27386934673366836,-0.04271356783919598,-0.0042152243987106375,WH,61835,CEO,0.0,0.0,2389.737,407.61,1143.719,6999.979,15799.36,10659.711,10659.711,10659.712,0.6566762457256112,0.0
33301,DOCU,1631.004,3012.72,77.654,1031.703,460.975,-97.454,-89.881,2515.915,5.876,10.723,1.697,1.697,7.573,California,-0.0842558494008745,-0.01888051979840011,0.0005632783663931597,DOCU,72825,CEO,0.0,0.0,0.0,18.542,1000.0,20917.097,23912.5,22834.04,22834.04,22834.039,0.9160488901657351,0.0
33326,CHX,1425.417,3241.702,142.324,288.557,2380.139,314.238,423.824,3758.285,127.377,71.497,-22.272,-22.272,105.105,Texas,0.24799209105666503,-0.052550115142134465,-0.006870464959456482,CHX,61318,CEO,0.0,63.8,0.0,36.914,913.154,5373.069,5621.465,4749.183,4812.983,7622.277,1.1313670161794145,0.013433889576375558
33421,GSHD,74.559,354.892,4.452,44.047,152.604,14.14,26.388,261.276,0.755,0.0,-22.123,1.937,2.692,Texas,0.10201606790965591,-0.838373503107473,-0.06233727443842071,GSHD,70719,CEO,0.0,4695.8,10127.76,16.11,2100.0,0.0,0.0,5630.11,6811.91,5630.11,0.0,0.8340511997101301
33652,SKY,1043.466,1562.724,52.244,747.453,1761.153,401.802,533.896,2606.56,130.802,5.964,1.127,1.292,132.094,Michigan,0.24741522693558296,0.0021108980026072494,0.0007211766121208863,SKY,73152,CEO,0.0,0.0,0.0,13.53,750.0,4908.968,5048.829,5672.498,5672.498,5672.498,0.8653979252174263,0.0
33718,BJ,1703.245,6349.956,397.803,33.915,15690.446,514.262,690.524,19315.165,178.184,57.024,-1.938,-1.922,176.262,Massachusetts,0.25525832556145767,-0.002806564290307071,-0.00030519896515818375,BJ,63052,CEO,0.0,0.0,0.0,293.569,1350.005,7999.978,7076.424,2858.574,2858.574,10858.552,2.79859048602555,0.0
33766,ARLO,250.535,285.538,2.847,136.496,318.952,-22.036,-20.861,491.176,1.058,0.0,0.112,0.117,1.175,California,-0.05632520013422175,-0.005368870140453477,0.0003922420133222198,ARLO,61322,CEO,0.0,0.0,0.0,18.634,790.0,6550.0,9290.504,9911.634,9911.634,9911.634,0.660839574988342,0.0
33767,SONO,659.631,1002.241,50.286,220.231,889.796,-10.274,4.394,1655.255,15.264,9.846,-0.583,-0.596,14.668,California,3.3381884387801546,-0.1326809285389167,-0.0005816964183265302,SONO,67641,CEO,0.0,0.0,0.0,0.0,550.0,4568.856,0.0,4728.927,4728.927,5190.714,0.9661506722349489,0.0
33951,FTDR,363.0,1089.0,32.0,325.0,894.0,171.0,229.0,1780.0,71.0,25.0,-13.0,-13.0,58.0,Tennessee,0.25327510917030566,-0.056768558951965066,-0.011937557392102846,FTDR,69575,CEO,0.0,0.0,1247.928,11.55,825.0,2750.005,4852.294,7890.857,7890.857,7890.857,0.3485052384043964,0.0
34010,CRK,461.493,6253.623,1425.086,16.669,690.962,211.117,246.989,1565.109,-9.206,470.035,44.301,44.301,35.095,Texas,0.142091348197693,0.1793642631858099,0.007084053515857928,CRK,68775,CEO,2900.0,0.0,0.0,316.901,880.0,4517.889,3703.548,9916.144,9916.144,9916.144,0.4556094586766792,0.0
34300,VRRM,439.538,1789.983,56.985,139.722,312.091,57.015,86.997,817.31,57.016,18.36,-27.037,-27.034,29.982,Arizona,0.3446325735370185,-0.31078083152292607,-0.015104612725372252,VRRM,68922,CEO,0.0,1428.12,0.0,13.046,616.913,7939.49,0.0,5016.394,6444.514,9205.894,1.5827086149931604,0.28469055660301
34410,MRNA,10325.0,18426.0,707.0,8621.0,2491.0,-4714.0,-3942.0,6848.0,-129.0,15.0,828.0,901.0,772.0,Massachusetts,-0.19583967529173008,-0.2100456621004566,0.04493650276782807,MRNA,66746,CEO,0.0,300714.563,2961.386,1074.52,1563.462,3129.194,0.0,4551.607,305266.17,17068.514,0.6874921318997883,66.06777847911738
34443,DOW,17614.0,57967.0,2363.0,4348.0,37322.0,589.0,656.0,44622.0,1218.0,399.0,-1222.0,-1222.0,-4.0,Michigan,-0.006097560975609756,-1.8628048780487805,-0.02108095985647006,DOW,63404,CEO,0.0,137.695,0.0,812.452,1685.169,11793.356,5358.197,19809.975,17187.61,20829.446,0.5953241233267584,0.006950791204935898
34562,ORGO,225.044,460.025,24.364,104.338,91.115,4.945,10.392,433.14,3.435,0.0,2.012,2.012,5.447,Massachusetts,0.5241531947652041,0.19361046959199385,0.004373675343731319,ORGO,66487,CEO,762.344,0.0,2622.762,78.5,908.669,2249.999,4721.59,6244.671,3999.512,6244.671,0.36030705220499204,0.0
