ticker,gvkey,co_per_rol,pceo,bonus,opt_exer_val,opt_unex_unexer_est_val,othcomp,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec,Stock as % of total compensation,Options as % of total compensation
CYTK,158563,55387,CEO,0.0,9614.474,14930.42,2.807,790.0,3228.225,12481.755,8751.057,14168.756,8751.057,0.36889543743115827,1.0986643099227897
TBBK,158587,66512,CEO,3000.0,0.0,0.0,26.593,750.0,1000.0,1732.27,4776.593,3776.593,5776.593,0.20935424056435203,0.0
MKTX,158742,64326,CEO,0.0,0.0,712.51,10.0,650.0,5627.725,7374.842,8293.087,7587.726,8293.086,0.6786043604751766,0.0
BGS,158743,67770,CEO,0.0,0.0,0.0,28.059,1132.0,3002.986,123.113,6572.89,2543.363,7958.638,0.4568745255131304,0.0
ABR,160173,70420,CEO,7265.264,0.0,0.0,6.6,1200.0,3927.947,11956.117,11322.945,11322.945,12399.811,0.34690153489220343,0.0
DPZ,160211,47759,CEO,0.0,0.0,2381.745,329.813,875.0,5320.715,3713.368,10135.162,8385.078,10135.862,0.5249758217974216,0.0
MA,160225,64327,CEO,0.0,4503.784,5422.867,314.093,1237.5,16184.841,22679.669,25746.497,26300.217,25746.498,0.6286230317079641,0.17492803001511234
GOOGL,160329,53038,CEO,0.0,0.0,0.0,6802.824,2000.0,0.0,83860.256,8802.824,8802.824,8802.824,0.0,0.0
MORN,160373,70861,CEO,0.0,0.0,0.0,16.875,525.0,5199.571,6049.111,4027.666,4027.666,7277.421,1.2909637988850118,0.0
TXRH,160376,66272,CEO,0.0,0.0,0.0,30.404,1190.0,2599.856,1711.924,5347.527,5347.527,5347.527,0.4861791254162906,0.0
EXR,160479,53039,CEO,0.0,0.0,0.0,927.784,900.0,9059.042,4345.103,3221.659,3221.659,12280.701,2.8119183315180156,0.0
INVA,160668,66274,CEO,361.648,0.0,168.25,22.0,485.0,0.0,0.0,868.648,868.648,868.648,0.0,0.0
WLK,160684,68558,CEO,0.0,2753.673,3231.041,315.428,1252.965,4819.447,7605.007,11219.113,11942.279,11971.486,0.4295746909760157,0.24544480477199934
DRH,160706,34565,CEO,0.0,0.0,0.0,13.2,832.0,3000.0,2557.723,4937.32,4937.32,4937.32,0.6076170878128215,0.0
PRSU,160785,45786,CEO,0.0,0.0,221.738,75.798,927.0,4611.797,3925.058,6985.895,6985.895,6987.373,0.660158361956485,0.0
MPWR,160888,43006,CEO,0.0,0.0,0.0,0.0,822.877,12311.787,113445.831,14643.469,14643.469,14643.469,0.8407698339785471,0.0
ENS,160893,48035,CEO,0.0,0.0,0.0,42.652,1040.0,2650.0,4495.263,2631.249,2631.249,7931.249,1.0071262734921704,0.0
ORA,160913,68578,CEO,0.0,851.754,174.976,136.276,528.3,1800.0,871.206,3058.576,3910.33,3058.576,0.5885091624337601,0.27848057396644715
CUBE,160990,68824,CEO,0.0,1775.309,2316.956,255.234,884.0,2733.303,2944.06,6719.684,7128.325,6719.684,0.4067606452922488,0.26419531037471405
DLR,160991,53353,CEO,200.0,0.0,0.0,790.917,802.308,8952.335,10823.803,12355.56,12355.56,12355.56,0.7245592267772565,0.0
ZUMZ,162988,35244,CEO,0.0,0.0,0.0,5.081,735.0,0.0,0.0,740.081,740.081,740.081,0.0,0.0
LVS,161844,62746,CEO,0.0,0.0,9973.24,2287.874,3000.0,9749.944,10799.184,12187.932,12187.932,21937.818,0.7999670493731011,0.0
CNSL,162127,49744,CEO,0.0,0.0,0.0,20.448,642.6,2273.293,1853.391,3398.695,3398.695,3433.636,0.6688723171687957,0.0
MOS,162129,44925,CEO,0.0,0.0,0.0,953.574,1358.063,8726.167,7293.993,11881.204,11881.204,11881.204,0.734451407449952,0.0
MPW,162160,33096,CEO,400.0,0.0,0.0,113.662,1000.0,13940.389,1649.593,17854.051,17854.051,17854.051,0.7807969743113201,0.0
CE,162254,63463,CEO,0.0,0.0,3013.004,142.366,1294.178,6649.93,2165.392,6323.032,3473.062,12972.962,1.0516995643861995,0.0
PBH,162335,44581,CEO,0.0,1036.04,0.0,48.467,1002.632,3700.034,8543.069,5763.133,6799.173,5763.133,0.6420178052458619,0.17977027425881026
DLB,162354,70888,CEO,0.0,7764.591,131.124,35.745,928.75,5742.876,7780.321,5607.923,13372.514,9504.201,1.0240647027428873,1.3845751805080064
WEX,162385,35230,CEO,0.0,3917.908,1094.643,138.349,875.0,6619.058,9062.334,11614.485,13326.128,11650.671,0.5698968141936556,0.33732946402703173
XPEL,162400,67287,CEO,0.0,0.0,0.0,12.0,532.068,1250.0,0.0,2044.672,2044.672,2044.672,0.6113449981219482,0.0
EXLS,162449,46251,CEO,0.0,0.0,0.0,34.148,815.0,9982.605,9771.583,12346.006,12346.006,12346.006,0.8085695892258598,0.0
AX,162560,48044,CEO,0.0,0.0,0.0,12.2,700.0,5225.526,9433.101,10605.532,10605.532,10605.532,0.4927170084442723,0.0
DXCM,162887,64344,CEO,0.0,0.0,0.0,143.535,1092.822,12486.939,23377.439,15712.244,15712.244,15712.244,0.794726647574974,0.0
BLDR,163036,64951,CEO,0.0,0.0,0.0,9.9,1000.0,4102.537,4057.978,8105.991,8105.991,8105.991,0.5061117141630185,0.0
KOP,163113,44305,CEO,0.0,868.233,1254.709,207.06,915.68,3572.221,0.0,2388.332,3256.565,5960.553,1.4956969968999285,0.363531117114371
WMG,163118,72633,CEO,2289.61,0.0,0.0,789.25,2000.0,15347.525,15997.107,20426.385,20426.385,20426.385,0.7513578638608839,0.0
ICE,163610,34709,CEO,0.0,14083.738,2705.821,19.8,1250.0,19899.842,16295.392,27550.873,38659.631,27550.872,0.7222944260241771,0.5111902624646413
LINC,163668,44605,CEO,0.0,0.0,0.0,18.683,500.0,1200.0,3795.471,1258.683,1258.683,2458.683,0.9533774588200524,0.0
CPS,163765,53781,CEO,0.0,0.0,0.0,219.542,1015.385,4751.899,2027.373,7634.187,7634.187,7634.186,0.6224499085495286,0.0
FSP,163884,39928,CEO,0.0,0.0,0.0,6.0,300.0,0.0,0.0,306.0,306.0,306.0,0.0,0.0
WAL,163920,72945,CEO,0.0,0.0,0.0,95.517,1400.0,5765.512,3910.162,8752.029,8752.029,8752.029,0.6587628994373761,0.0
JRVR,163924,66290,CEO,0.0,0.0,0.0,63.106,959.318,924.967,555.231,2720.692,2720.692,2720.691,0.3399749034436827,0.0
CF,163946,42136,CEO,0.0,0.0,0.0,301.362,1350.0,8754.185,3833.808,9856.883,9856.883,12899.559,0.888129137781183,0.0
THS,163983,61483,CEO,0.0,0.0,0.0,165.147,1093.25,6970.399,8493.685,9437.097,9437.097,9437.097,0.7386168649108937,0.0
WBD,164296,39943,CEO,0.0,0.0,0.0,1623.777,3000.0,23078.769,36323.367,49702.546,49702.546,49702.546,0.46433776249611036,0.0
TROX,164363,45810,CEO,0.0,0.0,0.0,263.783,941.385,3479.551,2074.412,5254.719,5254.719,5278.928,0.6621764170453263,0.0
IRBT,164416,44621,CEO,0.0,1535.594,0.0,9.9,850.0,5499.992,6162.008,6359.892,7895.486,6359.892,0.8647933015214724,0.2414496975734808
QSR,164471,49179,CEO,0.0,0.0,0.0,15.261,890.0,26007.809,29685.515,28967.541,28967.541,28967.541,0.8978259148748594,0.0
RBC,164557,70898,CEO,0.0,10367.777,8298.961,166.342,997.5,6317.484,18668.208,8977.576,19345.353,8977.576,0.7036959642558304,1.1548526016376806
AMSF,164572,39964,CEO,0.0,0.0,0.0,43.456,718.5,794.2,205.879,2100.135,2100.135,2100.169,0.37816616550840776,0.0
HOMB,164633,39969,CEO,0.0,1374.0,0.0,814.931,707.351,3431.79,2533.0,2272.282,3646.282,5788.859,1.5102834947422898,0.6046784686055692
AMP,164708,35939,CEO,0.0,14432.8,4369.853,824.954,1241.364,12640.0,0.0,21801.318,32874.118,28378.031,0.5797814609190142,0.6620150212936667
CROX,164755,50972,CEO,0.0,0.0,0.0,60.214,1100.0,7249.993,13951.531,10678.408,10678.408,10678.407,0.6789395010941707,0.0
UAA,165052,70902,CEO,200.0,0.0,0.0,5.743,1300.0,8000.0,10217.305,10482.19,10482.19,10482.19,0.7631992932774544,0.0
LDOS,165123,71568,CEO,1450.0,0.0,1240.36,13.737,817.308,3468.492,0.0,5719.049,4819.045,9187.541,0.6064805529730555,0.0
FNF,165264,55406,CEO,0.0,0.0,0.0,107.906,947.308,5510.038,4583.063,9801.585,9801.585,9801.585,0.5621578550816017,0.0
LYV,165746,36297,CEO,0.0,0.0,0.0,1738.317,3000.0,0.0,32442.228,23438.317,23438.317,23438.317,0.0,0.0
CMG,165914,61950,CEO,0.0,37043.365,21537.608,479.96,1292.308,9300.795,0.0,22473.427,53316.428,22473.427,0.41385744150191245,1.6483184785302214
FIS,165993,64050,CEO,0.0,0.0,0.0,92.177,1000.0,9005.347,7424.291,19435.521,12955.524,19435.522,0.46334476961024096,0.0
LQDT,166213,43015,CEO,0.0,793.855,554.666,13.295,435.0,2070.096,1412.595,1701.921,2097.338,3772.017,1.2163290775541284,0.46644644492899495
VNDA,166435,60680,CEO,0.0,0.0,0.0,40.728,897.0,810.75,1155.225,3720.215,2731.59,3720.215,0.2179309529153557,0.0
SNCR,166593,62258,CEO,0.0,0.0,0.0,7.0,505.0,899.08,192.423,1428.947,1428.947,1876.108,0.6291905857949945,0.0
GOGO,170384,67787,CEO,0.0,0.0,249.688,0.0,700.0,2499.997,3276.538,3554.176,3554.176,3554.176,0.7033970743148341,0.0
PANW,171067,70429,CEO,0.0,104070.289,0.0,3800.885,750.0,145374.318,136758.865,139939.824,244010.113,151425.203,1.0388345064661508,0.7436788615655255
CUBI,170396,53376,CEO,0.0,2418.629,0.0,91.406,778.788,2891.317,9901.884,3761.511,6180.14,3761.511,0.7686583928639316,0.6429939989541437
POST,170527,46608,CEO,0.0,11823.95,0.0,105.886,1245.667,16008.243,8601.78,14547.373,26371.323,17359.796,1.1004215675228786,0.8127893606632621
META,170617,48275,CEO,0.0,0.0,0.0,24399.967,0.001,0.0,0.0,24399.968,24399.968,24399.968,0.0,0.0
FANG,170750,60822,CEO,0.0,0.0,0.0,43.007,1350.0,14418.504,4623.555,17583.386,17583.386,17583.386,0.8200072500256778,0.0
PSX,170841,67804,CEO,0.0,0.0,5434.467,755.059,1583.333,9620.568,9352.153,12375.382,9374.566,19409.262,0.7773956391810773,0.0
GMED,171002,53994,CEO,150.0,0.0,2.733,32.98,463.5,0.0,0.0,1876.438,1667.98,4564.374,0.0,0.0
NOW,171007,64358,CEO,0.0,0.0,17810.004,351.088,1325.0,32777.514,17654.479,4828.73,4828.73,37606.244,6.7880196242076085,0.0
BLMN,171049,62777,CEO,0.0,0.0,0.0,14.478,1000.0,4900.025,0.0,6825.003,6825.003,6825.003,0.7179520653690555,0.0
FIVE,171141,51932,CEO,0.0,0.0,0.0,8.904,1250.0,7576.45,7156.381,10185.354,10185.354,10185.354,0.7438573072668854,0.0
HOUS,174022,60687,CEO,0.0,0.0,0.0,12.012,1000.0,7147.769,5958.497,10059.781,10059.781,10059.781,0.7105292848820466,0.0
CVLT,174077,62780,CEO,0.0,0.0,0.0,65.052,645.0,10694.658,12153.647,1413.102,1413.102,12107.76,7.568213759516297,0.0
SEM,174236,49954,CEO,0.0,0.0,0.0,340.765,995.0,7480.0,10575.0,10706.265,10706.265,10706.265,0.6986563474750532,0.0
KBR,174310,50982,CEO,0.0,0.0,0.0,134.277,1226.983,4630.378,1793.455,10231.701,10231.701,12659.92,0.45255212207628037,0.0
EHTH,174389,68147,CEO,0.0,0.0,0.0,16.758,750.0,2990.0,4009.84,4994.258,4994.258,4994.258,0.5986875327626247,0.0
LMAT,174390,55417,CEO,0.0,1306.401,860.134,72.865,592.659,550.0,874.394,2220.797,2977.198,2220.797,0.24765883599446506,0.5882577290945549
TNL,174729,59731,CEO,0.0,0.0,0.0,210.686,1300.792,9799.932,8101.09,12424.078,12424.078,12424.078,0.7887854535362705,0.0
EVR,174744,55422,CEO,3125.0,0.0,0.0,0.0,500.0,3340.491,14146.519,12965.491,12965.491,12965.491,0.2576447741161519,0.0
ALGT,175007,55423,CEO,0.0,0.0,0.0,0.0,0.0,8908.655,0.0,8908.655,8908.655,8908.655,1.0,0.0
WU,175263,67807,CEO,0.0,0.0,0.0,163.5,1000.0,5033.4,2389.6,3033.5,3033.5,9966.9,1.6592714686006262,0.0
CELH,175269,65119,CEO,0.0,0.0,12093.0,1.793,650.0,1649.97,7010.018,3260.513,3260.513,3260.513,0.5060461344579825,0.0
DEI,175307,50995,CEO,0.0,0.0,0.0,21.111,800.0,7417.873,0.0,821.111,821.111,8238.984,9.033946689302663,0.0
HBI,175319,65510,CEO,0.0,0.0,0.0,62.081,1250.0,7749.995,3147.993,5939.078,5939.078,9814.076,1.304915510454653,0.0
FSLR,175404,45845,CEO,0.0,0.0,0.0,13.2,964.971,5000.089,21954.157,7725.497,7725.497,7725.497,0.6472190721192436,0.0
AWI,175689,71200,CEO,0.0,1188.013,0.0,104.02,981.75,11019.636,9691.107,13541.715,14729.728,13541.716,0.8137548309058343,0.08772987764105211
SBH,175900,68834,CEO,0.0,0.0,0.0,21.884,1129.231,4701.885,1794.434,3323.242,3323.242,7230.935,1.4148488132973764,0.0
IPGP,175955,49960,CEO,0.0,179.67,0.0,277.284,864.89,4416.887,3929.907,5725.552,5905.222,5725.552,0.7714342652027263,0.03138038044192071
CPRX,175966,68594,CEO,661.5,0.0,1072.935,0.0,735.0,150.004,0.0,2146.499,1546.504,2146.499,0.0698830980121584,0.0
EBS,176022,72186,CEO,0.0,0.0,0.0,0.0,766.667,0.0,0.0,766.667,766.667,766.667,0.0,0.0
MASI,177881,40026,CEO,0.0,0.0,0.0,1029.056,1247.786,9899.929,0.0,15476.756,12176.771,15476.756,0.6396643456807098,0.0
AVAV,176362,46393,CEO,288.754,0.0,0.0,20.549,837.992,5491.561,3624.837,7602.053,7602.053,7602.053,0.7223786784964535,0.0
SMCI,176567,43025,CEO,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0
EIG,176591,66323,CEO,0.0,0.0,0.0,131.398,702.304,1699.904,1223.37,2027.202,2027.202,3727.106,0.8385469232962477,0.0
IBKR,176701,42876,CEO,3475.0,0.0,0.0,329.511,550.0,11025.0,9.534,4379.511,4379.511,15379.511,2.5174043403475865,0.0
UFS,176760,68972,CEO,300.0,0.0,0.0,117.904,548.077,0.0,0.0,1594.376,1594.376,1594.376,0.0,0.0
REI,176840,66324,CEO,0.0,0.0,0.0,19.8,569.167,2604.595,1023.682,3762.729,3762.729,3762.729,0.6922090323273348,0.0
BR,176928,43028,CEO,0.0,0.0,7027.07,51.762,1016.667,3936.728,3967.004,11298.93,6502.913,12235.278,0.34841600045314025,0.0
BX,177088,70915,CEO,0.0,0.0,0.0,119434.375,350.0,0.0,0.0,119784.375,119784.375,119784.375,0.0,0.0
CNK,177108,50999,CEO,0.0,0.0,0.0,59.002,900.0,5399.991,3397.099,8802.493,8802.493,8802.493,0.613461550040426,0.0
TTGT,177111,60836,CEO,0.0,0.0,0.0,15.0,600.0,1374.3,6100.5,2052.762,2052.762,1989.3,0.6694882309785547,0.0
PODD,177227,69849,CEO,0.0,0.0,0.0,9.9,842.308,7599.9,4630.571,12379.765,10479.868,12379.765,0.6138969520019161,0.0
TEL,177267,36001,CEO,0.0,5394.517,4197.733,368.569,1302.188,6387.876,101.843,16717.748,15537.217,16717.748,0.3821014648623726,0.3226820382745331
JAZZ,177287,64982,CEO,0.0,0.0,88.777,30.853,1196.621,12896.545,21294.375,19418.637,19418.637,15341.235,0.6641323487328179,0.0
DFS,177376,35961,CEO,0.0,0.0,0.0,350.741,1100.0,9425.219,10990.247,3807.101,3807.101,10891.514,2.4756944982547084,0.0
SCOR,177780,68160,CEO,12.0,0.0,0.0,3.557,600.0,58.642,125.818,795.557,795.557,854.199,0.0737118773387702,0.0
DHX,177943,61968,CEO,0.0,0.0,0.0,22.366,577.5,2704.5,878.01,2473.764,2473.764,3826.014,1.0932732467608066,0.0
G,177983,66529,CEO,0.0,26146.947,0.0,67.533,900.0,8052.254,10276.069,9987.346,36134.293,9987.346,0.806245623211612,2.618007526724317
LULU,178015,70937,CEO,0.0,9020.788,12605.343,33.29,1292.308,5000.011,0.0,16494.777,20515.628,16494.777,0.3031269231466422,0.5468875390070446
RILY,178073,66337,CEO,0.0,0.0,0.0,2974.062,700.0,1889.256,1915.547,5563.318,5563.318,5563.318,0.3395915890481184,0.0
MDXG,178157,72455,CEO,0.0,0.0,18252.0,81.201,677.885,12210.0,28941.0,8618.461,1618.461,20828.461,1.4167262577390558,0.0
TDC,178310,65513,CEO,0.0,0.0,0.0,192.914,800.0,12789.835,15338.928,14732.749,14732.749,14732.749,0.8681227787156355,0.0
MHLD,178371,53818,CEO,0.0,0.0,0.0,39.507,875.0,789.315,527.694,914.507,914.507,1703.822,0.863104383017298,0.0
MSCI,178507,40035,CEO,0.0,0.0,0.0,342.918,1000.0,5500.207,0.0,13793.145,13793.145,13793.145,0.39876380622403373,0.0
ROIC,178539,49428,CEO,0.0,0.0,0.0,55.08,900.0,4096.638,0.0,6626.718,6626.718,6626.718,0.6182001407031354,0.0
CVI,178672,69865,CEO,0.0,0.0,0.0,26.658,1100.0,1592.076,3509.799,4500.834,4500.834,4500.834,0.35372910887182246,0.0
ULTA,178704,53080,CEO,0.0,0.0,8070.556,93.423,1350.003,6190.08,11641.287,12663.88,10011.023,12663.88,0.48879806188940517,0.0
APEI,178797,64069,CEO,0.0,0.0,0.0,48.637,795.0,2908.441,2582.391,4176.076,4176.076,4176.075,0.6964530817925727,0.0
ENSG,178803,42888,CEO,0.0,0.0,1207.724,22.864,517.734,1916.248,1288.171,10935.453,8022.931,11045.395,0.17523261267731663,0.0
LLFLQ,178806,62276,CEO,0.0,0.0,0.0,26.693,772.5,1000.0,680.242,1876.443,1876.443,1876.443,0.5329231956419673,0.0
NFBK,178834,51508,CEO,0.0,0.0,0.0,119.115,723.693,384.972,267.375,1231.263,1231.263,1227.78,0.31266431298593395,0.0
LRN,178976,68605,CEO,0.0,0.0,0.0,14.892,880.769,7146.186,5081.895,7655.367,7655.367,9737.733,0.9334870555520068,0.0
ORN,179132,69878,CEO,0.0,0.0,0.0,277.71,750.0,650.0,1469.136,1777.71,1777.71,2427.71,0.3656389399845869,0.0
SATS,179202,71235,CEO,0.0,0.0,0.0,118.98,1000.002,0.0,0.0,7190.962,1877.982,7190.962,0.0,0.0
DALN,179288,49203,CEO,404.25,0.0,0.0,4.95,660.0,0.0,0.0,1498.601,1498.601,1498.601,0.0,0.0
AWK,179437,64075,CEO,0.0,0.0,0.0,329.77,1057.88,4654.564,812.662,3066.261,3066.261,7720.825,1.5179934128242836,0.0
V,179534,48280,CEO,0.0,15742.832,3256.599,269.942,1366.543,11588.449,8170.646,20098.534,31716.358,22604.568,0.5765818044241436,0.7832826016066645
ENOV,179577,61528,CEO,0.0,0.0,0.0,462.256,1077.0,5678.701,0.0,10774.635,9024.625,10774.635,0.5270434682938215,0.0
FN,179583,61536,CEO,0.0,0.0,0.0,83.887,1150.0,7499.721,1205.157,3027.887,3027.887,10527.608,2.4768827238268796,0.0
PM,179621,47468,CEO,0.0,0.0,0.0,18.599,1649.458,13225.739,14916.007,14499.072,14499.072,25480.514,0.9121783104463513,0.0
HI,179657,44931,CEO,0.0,813.889,0.0,134.755,917.808,5100.067,1970.715,6568.88,7382.769,6568.88,0.7763982596728818,0.12390072584671968
SWI,179690,67823,CEO,0.0,0.0,0.0,13.2,750.0,6772.653,20530.123,8570.854,8570.854,8570.853,0.7901958194597646,0.0
KKR,179741,72662,CEO,13000.0,0.0,0.0,33807.444,300.0,0.0,0.0,47107.444,47107.444,47107.444,0.0,0.0
NX,179819,60283,CEO,0.0,0.0,0.0,63.001,800.0,1429.377,0.0,4840.411,4840.411,4811.511,0.2953007502875272,0.0
IPI,179843,40054,CEO,0.0,0.0,0.0,6.303,50.0,2999.961,0.0,1856.271,1856.271,3056.264,1.6161223226565518,0.0
HCI,179974,48066,CEO,800.0,0.0,162083.5,37.846,950.0,0.0,1633.295,3662.846,1787.846,3662.846,0.0,0.0
LOPE,180083,63133,CEO,0.0,0.0,0.0,2.744,321.0,1211.643,5182.57,2016.887,2016.887,2016.887,0.6007490751836866,0.0
TREE,180423,51515,CEO,0.0,0.0,0.0,12.058,750.0,0.0,0.0,1230.808,1230.808,1230.808,0.0,0.0
JBTM,180466,51031,CEO,0.0,0.0,0.0,150.374,921.901,3600.014,6726.798,6176.099,6176.099,6176.099,0.5828944775658551,0.0
ZWS,180474,72969,CEO,0.0,0.0,0.0,97.405,1005.0,6500.003,0.0,2798.343,2798.343,9905.918,2.3228042452265503,0.0
MYRG,180646,51528,CEO,0.0,0.0,0.0,42.315,870.0,2654.85,2752.598,4622.911,4622.911,4622.911,0.574281010385015,0.0
VRSK,180652,60289,CEO,0.0,0.0,2082.748,37.556,925.0,5919.999,2516.868,5926.629,4446.618,10366.566,0.9988813202243636,0.0
AVGO,180711,49437,CEO,0.0,0.0,0.0,86.161,1200.0,160540.0,0.0,161826.161,161826.161,161826.161,0.9920522059470965,0.0
GPRE,181269,48293,CEO,0.0,0.0,0.0,111.42,800.0,4200.029,1528.055,5836.45,5836.45,5836.449,0.7196204884818683,0.0
CLW,181931,61978,CEO,0.0,0.0,0.0,211.69,940.385,2872.321,2495.784,2415.775,2415.775,5288.096,1.1889853152714966,0.0
SLCA,181989,48668,CEO,0.0,0.0,0.0,55.32,900.0,4084.545,3547.811,6142.689,6142.689,6142.689,0.6649441311451711,0.0
OPI,182701,64089,CEO,0.0,0.0,0.0,14.36,0.0,57.6,106.872,71.96,71.96,71.96,0.8004446914952752,0.0
ADUS,183283,60845,CEO,0.0,0.0,0.0,24.471,940.385,1874.985,3777.324,4169.841,4169.841,4169.841,0.4496538357217936,0.0
PMT,183324,58528,CEO,0.0,0.0,0.0,0.0,0.0,999.987,920.471,0.0,0.0,999.987,inf,
H,183366,70945,CEO,0.0,3533.386,5466.214,43.891,1354.167,14307.053,2159.198,12738.974,13772.404,20790.267,1.1230930371629615,0.2773681773744102
FTNT,183377,48674,CEO,0.0,7946.342,4745.628,0.0,622.0,15081.692,14272.95,16301.613,24247.955,16301.613,0.925165626248151,0.4874574068222574
KAR,183581,62813,CEO,0.0,0.0,59.289,33.627,773.0,4783.508,1466.56,6721.355,6721.355,6721.355,0.7116880450444888,0.0
ARI,183606,55432,CEO,0.0,0.0,0.0,0.0,0.0,1099.999,3242.388,1099.999,1099.999,1099.999,1.0,0.0
RCM,183636,69895,CEO,0.0,0.0,0.0,4.155,900.0,12240.021,2074.68,11099.371,11099.371,14159.376,1.102767084729396,0.0
IRDM,183640,50397,CEO,0.0,10912.797,0.0,163.121,981.033,7571.432,2720.881,4945.841,15858.638,9017.273,1.5308684609958143,2.2064593261287615
GNRC,183736,63489,CEO,0.0,6218.206,578.652,34.743,1050.0,3996.222,2895.881,7084.966,11299.171,7084.966,0.564042509166593,0.8776620805237456
TWO,183780,66545,CEO,0.0,0.0,0.0,225.86,875.001,2313.442,1493.908,6098.678,6098.678,6098.678,0.3793349968632546,0.0
PEB,183830,60856,CEO,65.0,0.0,0.0,71.238,789.75,4016.336,4880.579,6989.823,6989.823,6989.824,0.5745976686391057,0.0
HMST,187164,54003,CEO,0.0,0.0,0.0,28.962,824.04,825.697,245.686,1038.412,1038.412,1864.109,0.7951535613995215,0.0
TRNO,183833,73261,CEO,0.0,0.0,0.0,9.9,800.0,4236.901,4000.977,7783.674,7783.674,5046.801,0.5443317641514791,0.0
CALX,183903,66986,CEO,0.0,0.0,2398.191,7.6,560.0,0.0,0.0,7155.795,4720.755,7155.795,0.0,0.0
ST,183942,70974,CEO,0.0,2232.998,0.0,40.636,991.427,5768.757,3463.391,6632.102,8865.1,6800.82,0.8698233229826682,0.33669536445609555
SPSC,183974,53844,CEO,0.0,4049.469,0.0,9.9,538.0,8315.596,0.0,5651.708,9701.177,9616.696,1.4713421146315415,0.716503577325651
APO,184254,73269,CEO,0.0,0.0,0.0,220.76,100.0,0.0,0.0,320.76,320.76,320.76,0.0,0.0
IRWD,184256,68284,CEO,0.0,46.816,0.0,24.567,833.668,5974.255,9175.143,7583.276,7630.092,7583.27,0.7878198024178469,0.0061735851365557586
QNST,184263,46286,CEO,0.0,0.0,0.0,0.0,572.15,4047.0,5011.028,4785.89,4785.89,4785.89,0.8456107432473374,0.0
EXPRQ,184323,64376,CEO,1677.359,0.0,0.0,544.689,851.538,0.0,0.0,3073.586,3073.586,3073.586,0.0,0.0
GDOT,184392,68175,CEO,0.0,0.0,0.0,6.36,800.0,7631.486,1937.341,8437.845,8437.845,8437.846,0.9044354334548692,0.0
CHRD,184442,67299,CEO,0.0,0.0,0.0,23.808,850.0,1005.143,47039.765,2985.651,2985.651,2985.651,0.33665790140910645,0.0
CBOE,184500,45013,CEO,0.0,0.0,0.0,1103.501,901.313,7398.497,4754.696,7057.446,7057.446,9403.311,1.048324988954928,0.0
MXL,184551,55434,CEO,0.0,0.0,0.0,0.493,700.69,8234.014,10072.586,6935.229,6935.229,8935.197,1.187273556504046,0.0
ENV,184576,66551,CEO,581.1,641.925,0.0,129.175,650.0,3520.568,3651.853,4880.843,5522.768,4880.843,0.7213032666693029,0.13151928877859828
AOSL,184604,68182,CEO,0.0,0.0,0.0,3.29,470.765,3070.543,6699.859,3840.982,3840.982,3840.982,0.7994161388936476,0.0
CLDT,184688,55530,CEO,0.0,0.0,0.0,355.017,650.0,3131.381,797.204,5254.928,5254.928,5254.928,0.5958941778079547,0.0
CPAY,184700,60704,CEO,0.0,0.0,0.0,28.966,1200.0,1440.058,1906.204,2669.024,2669.024,2669.024,0.5395447924035153,0.0
NXPI,184725,66370,CEO,0.0,0.0,0.0,122.39,1192.923,16852.54,11745.376,20702.893,20702.893,21123.742,0.8140186011684455,0.0
FAF,184899,43246,CEO,0.0,0.0,0.0,12.761,832.5,4841.829,9912.611,6737.09,6737.09,7069.357,0.7186825469156564,0.0
TSLA,184996,65138,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
HPP,185018,64594,CEO,192.5,0.0,0.0,241.267,1000.0,6192.162,2551.564,2177.517,2177.517,8369.679,2.8436802100741354,0.0
VRA,185195,70186,CEO,0.0,0.0,0.0,5.138,866.346,0.0,3027.643,1976.075,1976.075,1976.075,0.0,0.0
BWXT,185229,70473,CEO,0.0,0.0,792.547,248.43,962.5,3509.655,3165.112,6673.09,5833.085,6673.09,0.5259415053595861,0.0
STAG,185339,70187,CEO,0.0,0.0,0.0,46.854,675.0,2100.015,1067.165,3988.868,3988.868,3988.868,0.5264689129848368,0.0
WD,185370,51234,CEO,14.0,0.0,0.0,4.5,1000.0,2833.238,3894.303,4821.114,4821.114,4821.113,0.5876728905394065,0.0
EVTC,185375,58544,CEO,24.96,0.0,0.0,43.186,816.0,12074.0,10749.493,8371.811,8371.811,14371.811,1.4422208050325074,0.0
INN,185396,59791,CEO,0.0,0.0,0.0,13.2,700.0,3905.3,2093.635,5652.211,5652.211,5652.211,0.690933158723197,0.0
WSR,185453,55812,CEO,0.0,0.0,0.0,26.247,466.923,800.007,1008.85,562.52,562.52,1362.527,1.4221841001208846,0.0
TRGP,185532,66566,CEO,2327.1,0.0,0.0,29.539,970.475,10864.516,0.0,14191.63,14191.63,14191.63,0.7655580084881018,0.0
AAT,185549,48086,CEO,2100.0,0.0,0.0,258.487,700.0,277.733,0.0,3058.487,3058.487,3336.22,0.09080731747429366,0.0
SBRA,185618,46287,CEO,0.0,0.0,0.0,0.0,925.0,4519.499,4527.544,8219.499,8219.499,8219.499,0.5498509094045756,0.0
