gvkey,tic,act,at,capx,che,cogs,ib,pi,revt,txc,txdb,txdc,txdi,txt,state,Total Income Taxes as % of pretax income,Total Income Deferred Taxes as % of pretax income,Total Income Deferred Taxes as % of total assets
33718,BJ,1703.245,6349.956,397.803,33.915,15690.446,514.262,690.524,19315.165,178.184,57.024,-1.938,-1.922,176.262,Massachusetts,0.25525832556145767,-0.002806564290307071,-0.00030519896515818375
33721,ALLK,179.889,243.61,0.592,170.794,0.0,-185.701,-185.701,0.0,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
33723,CRNX,574.153,635.353,4.688,558.555,225.566,-214.529,-214.529,4.013,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
33725,WISA,4.083,4.823,0.05,0.411,5.442,-18.721,-18.717,2.083,0.004,0.0,0.0,0.0,0.004,Oregon,-0.00021370946198642947,-0.0,0.0
33733,LEGH,107.884,506.742,7.713,0.748,97.923,54.46,68.736,189.144,14.8,2.338,-0.524,-0.524,14.276,Texas,0.20769320297951582,-0.007623370577281192,-0.0010340567784000536
33742,OSIIF,11.625,26.816,9.194,9.344,0.0,-24.88,-24.921,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
33743,AQST,40.966,57.418,0.995,23.872,19.448,-7.87,-7.625,50.583,0.245,0.0,0.0,0.0,0.245,New Jersey,-0.032131147540983604,-0.0,0.0
33747,ENSPF,458.082,458.082,0.0,457.955,4.179,-27.276,-27.276,28.422,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
33749,BNGO,140.118,214.404,1.691,101.888,20.042,-232.493,-232.431,36.116,0.062,0.0,0.0,0.0,0.062,California,-0.00026674582994523107,-0.0,0.0
33766,ARLO,250.535,285.538,2.847,136.496,318.952,-22.036,-20.861,491.176,1.058,0.0,0.112,0.117,1.175,California,-0.05632520013422175,-0.005368870140453477,0.0003922420133222198
33767,SONO,659.631,1002.241,50.286,220.231,889.796,-10.274,4.394,1655.255,15.264,9.846,-0.583,-0.596,14.668,California,3.3381884387801546,-0.1326809285389167,-0.0005816964183265302
33780,VCNX,3.349,3.631,0.067,1.535,23.336,-20.251,-20.251,0.57,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
33781,TBLT,33.502,51.79,2.515,1.153,53.991,-46.449,-46.449,76.272,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
33801,PLNH,47.311,151.747,8.394,17.281,49.715,-73.609,-62.075,98.505,9.869,3.511,1.664,1.665,11.534,Nevada,-0.185807490938381,-0.02680628272251309,0.01096562040765221
33810,LQDA,89.899,118.332,1.29,83.679,1.392,-78.502,-78.502,17.488,0.0,0.0,0.0,0.0,0.0,North Carolina,-0.0,-0.0,0.0
33824,VTAK,4.161,30.736,0.076,3.565,13.852,-70.572,-70.572,0.442,0.0,0.0,0.0,0.0,0.0,South Carolina,-0.0,-0.0,0.0
33858,DPLS,0.957,4.112,0.102,0.012,2.447,-20.821,-21.723,2.021,0.0,0.0,0.0,0.0,0.0,Texas,-0.0,-0.0,0.0
33899,MVXM,0.006,0.006,0.0,0.0,0.0,-0.052,-0.052,0.0,0.0,0.0,0.0,0.0,0.0,Arizona,-0.0,-0.0,0.0
33911,IMXI,432.874,576.812,12.803,239.203,548.72,59.515,85.064,570.064,28.172,0.659,-2.623,-2.623,25.549,Florida,0.3003503244615819,-0.03083560613185367,-0.004547408861119395
33935,HSEEF,1.726,4.496,0.006,1.195,1.036,-2.107,-2.107,2.884,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
33951,FTDR,363.0,1089.0,32.0,325.0,894.0,171.0,229.0,1780.0,71.0,25.0,-13.0,-13.0,58.0,Tennessee,0.25327510917030566,-0.056768558951965066,-0.011937557392102846
33955,ELAN,3407.0,14362.0,140.0,352.0,1839.0,-1231.0,-1195.0,4417.0,116.0,567.0,-80.0,-80.0,36.0,Indiana,-0.0301255230125523,0.06694560669456066,-0.005570254839158892
33962,MESA,138.586,898.467,36.641,36.072,426.106,-120.116,-128.861,498.065,0.56,8.414,-9.304,-9.305,-8.745,Arizona,0.06786382225809205,0.07220182987870652,-0.010355416503889403
33965,DSVSF,61.86,146.066,33.848,59.149,0.0,-15.753,-15.753,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
33985,LUFFF,2.308,8.187,0.006,0.222,3.449,-2.071,-2.071,4.744,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
33995,LCKYF,0.962,3.761,0.331,0.936,10.862,-11.157,-11.348,0.0,0.0,0.0,-0.191,-0.191,-0.191,British Columbia,0.016831159675713782,0.016831159675713782,-0.05078436586014358
33997,ETON,26.839,31.74,0.0,21.388,9.747,-0.936,-0.689,31.642,0.247,0.0,0.0,0.0,0.247,Illinois,-0.3584905660377359,-0.0,0.0
34010,CRK,461.493,6253.623,1425.086,16.669,690.962,211.117,246.989,1565.109,-9.206,470.035,44.301,44.301,35.095,Texas,0.142091348197693,0.1793642631858099,0.007084053515857928
34030,HFFG,178.827,596.52,3.514,15.232,944.462,-2.174,-2.621,1148.493,5.456,29.028,-5.415,-5.415,0.041,Nevada,-0.015642884395268983,2.0660053414727204,-0.009077650372158519
34034,STR,153.984,4758.801,170.545,15.195,46.939,-15.536,-60.979,593.356,28.662,259.87,-42.946,-42.946,-14.284,Colorado,0.23424457600157433,0.7042752422965283,-0.009024542106299464
34044,GENMF,16.719,20.223,0.0,16.458,0.0,-17.763,-17.763,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
34045,KNIT,0.55,0.55,0.0,0.0,0.0,-0.122,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,Florida,-0.0,-0.0,0.0
34057,EVRG1,945.8,14226.6,1196.8,9.2,1592.3,372.2,378.6,2698.4,32.5,844.2,-38.4,-38.4,-5.9,Kansas,-0.015583729529846805,-0.10142630744849444,-0.002699169161992324
34065,STRO,421.542,470.736,4.315,375.618,236.193,-106.793,-88.601,153.731,18.192,0.0,0.0,0.0,18.192,California,-0.20532499633186985,-0.0,0.0
34077,ARVN,1280.2,1304.6,2.9,1266.5,475.2,-367.3,-366.4,78.5,0.9,0.0,0.0,0.0,0.9,Connecticut,-0.0024563318777292577,-0.0,0.0
34078,INMB,39.942,57.001,0.0,35.848,29.896,-30.008,-30.008,0.155,0.0,0.0,0.0,0.0,0.0,Florida,-0.0,-0.0,0.0
34082,GRTSQ,87.435,177.769,4.572,81.573,148.374,-138.49,-138.49,16.344,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
34101,UPWK,883.371,1037.541,13.351,553.698,161.001,46.887,48.877,689.136,1.99,0.0,0.0,0.0,1.99,California,0.04071444646766373,0.0,0.0
34118,KOD,289.309,479.372,41.35,285.507,0.0,-260.491,-260.491,0.0,0.033,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
34135,YMAB,111.111,127.869,0.0,78.637,10.681,-21.427,-20.866,84.819,0.561,0.0,0.0,0.0,0.561,New York,-0.02688584299817886,-0.0,0.0
34158,VZLA,74.021,238.603,37.431,52.724,0.0,-13.592,-13.592,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
34161,ALLO,459.115,642.837,1.516,448.697,300.388,-327.265,-327.265,0.095,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
34163,BACK,1.144,1.144,0.0,0.222,0.0,-6.475,-6.475,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee,-0.0,-0.0,0.0
34164,EQ,49.349,50.53,0.05,40.866,0.0,-13.335,-12.755,36.084,0.58,0.0,0.0,0.0,0.58,California,-0.04547236377891022,-0.0,0.0
34183,REPX,63.26,945.711,141.304,15.319,94.715,111.591,146.052,375.047,6.872,73.345,27.589,27.589,34.461,Oklahoma,0.23595020951441953,0.18889847451592584,0.029172759965782356
34193,SIBN,211.394,230.425,7.799,166.019,24.038,-43.336,-43.336,138.886,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
34214,TCNNF,477.348,2729.055,40.385,207.979,483.37,-430.748,-284.537,1129.193,168.53,206.964,-17.173,-20.134,151.358,Florida,-0.5319448788733979,0.06035418943757754,-0.0062926544170051535
34215,RKFL,0.565,1.216,0.021,0.422,4.73,-3.778,-3.778,0.203,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
34221,NGM,156.444,168.868,1.252,147.184,148.743,-142.375,-142.375,4.417,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
34241,TWST,424.256,776.403,27.779,336.413,126.07,-204.618,-203.466,245.109,1.152,0.0,0.0,0.0,1.152,California,-0.005661879626080032,-0.0,0.0
34242,GBNHF,14.973,51.418,0.015,4.324,71.872,-48.914,-49.255,73.787,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
34259,UTZ,328.053,2746.736,55.724,52.023,950.451,-24.937,-39.275,1438.237,9.695,114.69,-8.938,-8.938,0.757,Pennsylvania,-0.019274347549331636,0.22757479312539786,-0.003254044072673894
34263,PROK,374.146,420.552,34.197,362.95,0.0,-35.468,-129.451,0.0,5.996,0.0,0.0,0.0,5.996,North Carolina,-0.0463186842898085,-0.0,0.0
34287,GMDAQ,54.546,102.186,1.081,49.61,3.511,-62.996,-62.996,1.784,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
34300,VRRM,439.538,1789.983,56.985,139.722,312.091,57.015,86.997,817.31,57.016,18.36,-27.037,-27.034,29.982,Arizona,0.3446325735370185,-0.31078083152292607,-0.015104612725372252
34327,VAPO,46.423,77.617,2.994,9.725,35.353,-58.193,-58.067,68.669,0.0,0.0,0.038,0.126,0.126,New Hampshire,-0.0021699071761930185,-0.0006544164499629738,0.0004895834675393277
34330,AMK,291.111,1620.563,44.326,250.683,347.437,123.119,167.466,697.136,53.479,139.072,-9.132,-9.132,44.347,California,0.26481196183105826,-0.05453047185697395,-0.005635078673275892
34342,AXNX,491.422,719.923,3.55,344.96,88.402,-6.088,-8.744,366.379,1.842,10.703,-6.569,-4.498,-2.656,California,0.3037511436413541,0.7512580054894785,-0.00912458693499166
34353,CURLF,418.603,3096.576,65.446,91.818,688.466,-229.815,-124.366,1346.632,144.027,297.185,-29.9,-29.438,114.589,New York,-0.9213852660695045,0.24041940723348823,-0.009655826306216931
34369,KOREF,0.052,2.131,0.0,0.022,0.0,-1.565,-1.565,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
34382,ALBT,0.851,20.583,0.022,0.285,0.841,-16.707,-16.707,1.256,0.0,0.0,0.0,0.0,0.0,New Jersey,-0.0,-0.0,0.0
34404,SHRG,5.433,17.08,1.196,2.995,6.118,-37.685,-37.685,16.102,0.0,0.0,0.0,0.0,0.0,Texas,-0.0,-0.0,0.0
34410,MRNA,10325.0,18426.0,707.0,8621.0,2491.0,-4714.0,-3942.0,6848.0,-129.0,15.0,828.0,901.0,772.0,Massachusetts,-0.19583967529173008,-0.2100456621004566,0.04493650276782807
34414,KNTK,257.299,6496.873,312.86,4.51,814.508,289.442,153.544,1256.412,0.492,13.244,-233.4,-233.4,-232.908,Texas,-1.51688115458761,-1.5200854478195174,-0.035924974984119284
34443,DOW,17614.0,57967.0,2363.0,4348.0,37322.0,589.0,656.0,44622.0,1218.0,399.0,-1222.0,-1222.0,-4.0,Michigan,-0.006097560975609756,-1.8628048780487805,-0.02108095985647006
34447,BYND,372.844,774.45,10.564,193.335,314.032,-338.144,-338.139,343.376,0.005,0.0,0.0,0.0,0.005,California,-1.478681843857112e-05,-0.0,0.0
34467,RVLV,528.589,608.886,4.198,245.449,514.42,28.147,37.761,1068.719,14.865,0.0,-5.251,-5.251,9.614,California,0.254601308228066,-0.13905881729827071,-0.008623946026021293
34469,SER,0.754,11.965,0.0,0.345,0.04,-14.803,-14.811,0.142,0.0,0.0,0.0,0.0,0.0,Alabama,-0.0,-0.0,0.0
34504,CRLBF,278.087,1358.467,55.385,108.52,369.456,-175.522,-146.902,770.885,71.537,40.457,-32.659,-13.237,32.95,Illinois,-0.22429919265905165,0.22231828021402025,-0.024041069823558466
34526,ARDT,1618.085,4731.558,137.408,437.577,3620.791,53.904,151.614,5409.483,17.883,0.0,3.996,4.754,22.637,Tennessee,0.1493067922487369,0.026356405081324943,0.0008445421148805531
34560,ZBAI,2.543,3.769,0.001,0.737,3.072,-2.882,-2.851,2.45,0.031,0.0,0.0,0.0,0.031,California,-0.010873377762188706,-0.0,0.0
34562,ORGO,225.044,460.025,24.364,104.338,91.115,4.945,10.392,433.14,3.435,0.0,2.012,2.012,5.447,Massachusetts,0.5241531947652041,0.19361046959199385,0.004373675343731319
34566,HOTH,9.428,9.52,0.0,9.292,0.0,-7.845,-7.845,0.0,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
34570,CRDL,36.153,36.701,0.064,34.932,0.0,-28.128,-28.128,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
34578,GOSS,306.519,311.916,0.0,296.425,0.0,-179.817,-179.817,0.0,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
34584,PHUN,4.961,6.728,0.0,3.934,3.062,-41.944,-41.915,4.832,0.029,0.0,0.0,0.0,0.029,Texas,-0.0006918764165573184,-0.0,0.0
34613,SLE,16.758,25.328,0.008,7.609,15.244,-30.33,-30.643,25.079,0.0,0.0,-0.313,-0.313,-0.313,California,0.010214404594850374,0.010214404594850374,-0.012357864813644977
34616,ALEC,565.807,621.827,2.381,548.861,241.377,-130.391,-125.179,97.062,5.212,0.0,0.0,0.0,5.212,California,-0.04163637670855335,-0.0,0.0
34617,BSRTF,35.775,1825.914,0.0,16.036,76.87,-210.87,-210.87,180.638,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
34621,YCBD,8.07,16.195,0.298,1.798,9.178,-22.938,-22.938,24.155,0.0,0.0,0.0,0.0,0.0,North Carolina,-0.0,-0.0,0.0
34624,NXGL,5.052,9.955,0.696,2.7,3.244,-3.157,-3.188,4.089,0.0,0.0,0.0,0.0,0.0,Pennsylvania,-0.0,-0.0,0.0
34636,FOXA,7257.0,21866.0,357.0,4272.0,9689.0,1239.0,1736.0,14913.0,162.0,6.0,321.0,321.0,483.0,New York,0.2782258064516129,0.18490783410138248,0.014680325619683528
34677,PCLOF,3.327,22.289,0.015,0.062,2.91,-16.298,-16.298,1.542,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
34709,SEELQ,5.403,5.418,0.0,2.996,42.702,-37.882,-37.882,2.203,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
34746,CYCN,8.024,13.374,0.0,7.571,0.0,-12.593,-12.593,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
34749,COIN,203466.531,206982.953,63.202,5738.371,281.063,94.871,-76.845,2926.556,44.618,0.0,-216.334,-216.334,-171.716,New York,2.2345760947361573,2.8151994274188303,-0.0010451778606134776
34766,WORX,0.436,6.278,0.0,0.091,2.536,-3.981,-3.981,3.805,0.0,0.0,0.0,0.0,0.0,Florida,-0.0,-0.0,0.0
34771,BGFGF,0.54,4.611,0.685,0.503,0.023,-0.709,-0.767,0.0,0.0,0.0,-0.058,-0.058,-0.058,Quebec,0.07561929595827901,0.07561929595827901,-0.012578616352201259
34794,NKGFF,8.16,37.664,3.715,7.931,30.728,-53.59,-53.59,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
34854,SWAV,1225.26,1566.563,30.595,990.554,85.451,147.278,174.281,730.23,12.295,3.609,14.76,14.708,27.003,California,0.15493943688640757,0.084690815407302,0.009421900044875309
34882,SILK,240.835,265.309,1.507,181.474,47.352,-55.743,-55.743,177.134,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
34883,DTIL,136.359,159.781,1.957,116.678,87.277,-42.527,-42.527,48.727,0.0,0.0,0.0,0.0,0.0,North Carolina,-0.0,-0.0,0.0
34914,VADP,4.351,4.488,0.012,1.162,11.067,-8.522,-8.522,16.034,0.0,0.0,0.0,2.675,0.0,California,-0.0,-0.0,0.0
34928,NGENF,12.515,13.236,0.006,11.66,0.0,-22.382,-22.382,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
34929,XFOR,122.076,147.258,0.06,114.466,0.0,-101.167,-101.089,0.0,0.0,0.0,0.0,0.0,0.078,Massachusetts,-0.0007715973053447952,-0.0,0.0
35005,ZM,6356.412,8128.065,103.826,5425.807,1007.922,103.711,249.276,4392.96,306.526,1.312,-160.961,-160.961,145.565,California,0.583951122450617,-0.6457139877084036,-0.01980311427135487
35009,GNLN,29.769,38.093,1.007,0.463,47.547,-32.175,-32.325,65.373,0.0,0.0,0.0,0.0,0.0,Florida,-0.0,-0.0,0.0
35014,HOOK,147.116,161.337,4.159,117.096,101.505,-81.58,-81.212,20.129,0.368,0.0,0.0,0.0,0.368,New York,-0.004531350046791114,-0.0,0.0
35018,GHSI,11.885,11.918,0.004,6.36,6.854,0.158,0.158,12.249,0.0,0.0,0.0,0.0,0.0,Texas,0.0,0.0,0.0
35019,WKSP,9.124,25.954,3.69,3.366,15.16,-14.929,-14.929,1.53,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
35035,KTB,1043.884,1645.439,27.366,215.05,1492.644,230.994,271.899,2607.472,44.655,5.611,-3.75,-3.75,40.905,North Carolina,0.1504418920260832,-0.013791885957653393,-0.002279027056001468
35053,FREE,320.225,825.697,5.661,30.513,385.601,-38.096,-31.767,550.913,7.383,31.579,-1.054,-1.054,6.329,Illinois,-0.1992319073252117,0.03317908521421601,-0.0012764973107568516
35054,TRVI,87.547,89.403,0.137,82.971,0.0,-29.065,-29.097,0.0,-0.032,0.0,0.0,0.0,-0.032,Connecticut,0.0010997697357115854,-0.0,0.0
35062,TMDX,510.654,706.047,151.847,394.812,79.429,-25.028,-26.671,241.623,0.057,0.0,-1.66,0.0,-1.643,Massachusetts,0.06160248959544074,0.06223988601852199,-0.0023511182683305784
35065,AVTR,2384.9,12972.7,146.4,262.9,4201.1,321.1,410.5,6967.2,261.8,612.8,-172.4,-172.4,89.4,Pennsylvania,0.2177831912302071,-0.41997563946406824,-0.01328944629876587
35077,UBER,11297.0,38699.0,223.0,6212.0,25127.0,1887.0,2369.0,37281.0,187.0,56.0,26.0,26.0,213.0,California,0.0899113550021106,0.010975094976783452,0.0006718519858394273
35090,NXTC,112.725,128.038,0.82,108.299,0.0,-62.723,-62.723,0.0,0.0,0.0,0.0,0.0,0.0,Maryland,-0.0,-0.0,0.0
35091,APLT,54.386,54.833,0.0,49.898,74.527,-119.763,-119.763,9.993,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
35099,MEC,134.623,496.661,16.598,0.672,485.087,7.844,8.883,588.425,0.191,12.606,0.687,0.848,1.039,Wisconsin,0.11696498930541484,0.07733873691320502,0.0013832372584116732
35100,MIST,73.032,75.226,0.112,66.003,62.006,-59.685,-59.685,1.0,0.0,0.0,0.0,0.0,0.0,Quebec,-0.0,-0.0,0.0
35102,QNCX,77.44,167.9,0.16,75.059,0.0,-31.385,-31.582,0.0,0.061,5.304,-0.248,-0.258,-0.197,California,0.006237730352732569,0.00785257425115572,-0.0014770696843359142
35119,CBSTF,187.527,823.111,9.966,35.764,303.988,-175.712,-168.898,511.327,31.385,0.0,-25.978,-33.032,5.389,New York,-0.031906831341993395,0.15380880768274344,-0.031560749400749114
35121,ATLN,2.73,4.436,0.062,2.694,0.0,-5.628,-5.628,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey,-0.0,-0.0,0.0
35136,IDYA,532.632,649.316,2.368,525.114,155.338,-112.961,-112.961,23.385,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
35156,AVAI,0.107,0.241,0.0,0.107,0.317,-0.349,-0.349,0.276,0.0,0.0,0.0,0.0,0.0,Nevada,-0.0,-0.0,0.0
35158,PSN,2137.526,4804.061,40.396,272.943,4121.035,161.149,264.053,5442.749,65.052,9.775,-8.914,-8.914,56.138,Virginia,0.21260125808076408,-0.0337583742657724,-0.0018555134916063722
35160,SMXT,19.922,48.655,0.028,2.539,42.809,0.435,0.371,54.139,0.02,0.0,-0.084,0.213,-0.064,California,-0.1725067385444744,-0.22641509433962265,-0.001726441270167506
35168,CTVA,16260.0,42996.0,595.0,2956.0,9320.0,929.0,1093.0,17155.0,590.0,899.0,-438.0,-438.0,152.0,Indiana,0.13906678865507777,-0.40073193046660566,-0.010186994138989674
35223,RCAT,32.175,60.193,2.45,16.073,9.281,-27.088,-27.088,9.912,0.0,0.0,0.0,0.0,0.0,Puerto Rico,-0.0,-0.0,0.0
35251,AYRWF,193.22,1459.855,27.697,50.766,218.587,-86.08,-45.756,463.63,54.839,64.965,-7.448,-7.448,47.391,Florida,-1.0357330186205087,0.16277646647434216,-0.005101876556233325
35254,PSNL,146.744,225.099,10.911,114.179,43.977,-108.296,-108.213,73.481,0.029,0.0,0.0,0.054,0.083,California,-0.0007670058126103149,-0.0,0.0
35255,STOK,215.339,228.342,1.616,201.394,121.084,-104.699,-104.699,8.78,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
35259,ADCOF,11.137,14.428,0.019,6.106,13.697,-0.944,-0.952,23.134,0.0,0.144,-0.016,-0.008,-0.008,Ontario,0.008403361344537816,0.016806722689075633,-0.0011089548100914888
35264,BBIO,477.593,546.38,1.306,451.537,602.253,-643.202,-653.251,9.303,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
35267,AKRO,559.962,580.271,0.0,550.01,0.0,-151.759,-151.759,0.0,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
35279,ADPT,410.188,661.134,10.697,346.401,55.021,-225.25,-225.304,170.276,0.0,0.0,0.0,0.0,0.0,Washington,-0.0,-0.0,0.0
35280,MORF,716.928,722.514,1.241,704.349,178.116,-152.095,-151.715,0.521,0.38,0.0,0.0,0.0,0.38,Massachusetts,-0.002504696305572949,-0.0,0.0
35288,REAL,235.947,446.923,42.128,175.709,141.331,-168.472,-168.189,549.304,0.283,0.0,0.0,0.0,0.283,California,-0.0016826308498177644,-0.0,0.0
35306,INBX.1,295.358,307.893,4.593,277.924,219.83,-241.361,-241.358,1.8,0.003,0.0,0.0,0.0,0.003,California,-1.2429668790758956e-05,-0.0,0.0
35320,ONCT,36.059,36.729,0.0,34.255,42.499,-39.479,-39.479,0.785,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
35345,NIXX,2.048,10.487,0.0,1.008,2.696,-7.734,-7.734,3.188,0.0,0.0,0.0,0.0,0.0,Connecticut,-0.0,-0.0,0.0
35354,GRYP,1.336,1.358,0.0,0.767,3.401,-8.603,-8.603,6.836,0.0,0.0,0.0,0.0,0.0,Nevada,-0.0,-0.0,0.0
35367,ISUNQ,31.477,66.701,0.616,3.463,77.766,-19.417,-19.373,95.683,0.044,0.0,0.0,0.0,0.044,Vermont,-0.002271202188613018,-0.0,0.0
35373,CMBM,162.571,217.875,4.589,18.71,148.328,-77.42,-63.646,220.195,4.686,0.0,9.088,9.088,13.774,Illinois,-0.216415799893159,-0.142789806115074,0.04171199082042455
35375,MIRM,387.541,646.621,0.109,286.326,36.21,-163.415,-162.424,186.374,0.991,0.0,0.0,0.0,0.991,California,-0.006101315076589666,-0.0,0.0
35376,FULC,242.199,257.694,0.508,236.221,111.297,-97.335,-97.335,2.805,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
35377,PHR,262.441,370.057,4.732,176.683,109.267,-176.146,-175.663,280.91,0.049,0.0,0.434,0.434,0.483,Delaware,-0.0027495830083739885,-0.002470639804625903,0.0011727922995646617
35391,HCAT,393.397,701.814,13.193,317.728,161.113,-118.147,-117.791,295.938,0.348,0.073,0.008,0.008,0.356,Utah,-0.003022302213242098,-6.791690366836176e-05,1.1399031652261142e-05
35396,CSTL,295.635,453.34,13.621,243.099,43.224,-57.466,-57.365,219.788,0.324,0.206,-0.223,-0.223,0.101,Texas,-0.0017606554519306197,0.0038873877800052296,-0.0004919045308157233
35403,CNSP,1.591,1.701,0.004,0.549,0.0,-18.851,-18.851,0.0,0.0,0.0,0.0,0.0,0.0,Texas,-0.0,-0.0,0.0
35416,ANVS,10.208,10.208,0.0,5.755,0.0,-56.204,-56.204,0.0,0.0,0.0,0.0,0.0,0.0,Pennsylvania,-0.0,-0.0,0.0
35420,VPHIF,25.243,41.207,0.478,7.502,38.863,-27.808,-27.808,53.91,0.0,0.0,0.0,0.0,0.0,Quebec,-0.0,-0.0,0.0
35422,INBS,3.863,10.355,0.505,1.538,0.93,-10.632,-10.665,1.257,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
35423,KRUS,89.371,304.659,39.068,78.239,151.23,1.502,1.735,187.429,0.233,0.0,0.0,0.0,0.233,California,0.13429394812680115,0.0,0.0
35429,RAPT,161.782,173.329,1.125,158.862,0.0,-116.798,-116.798,0.0,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
35430,SNDL,406.914,1473.164,7.845,218.557,713.837,-168.125,-172.016,909.006,0.0,0.0,0.0,0.0,0.0,Alberta,-0.0,-0.0,0.0
35434,OIIIF,31.749,261.887,22.168,30.354,0.0,-34.111,-34.859,0.0,0.0,15.341,-0.878,-0.878,-0.748,Ontario,0.02145787314610287,0.025187182650104705,-0.003352591002989839
35440,CUBXF,11.093,13.558,0.017,0.177,3.245,-16.452,-16.452,4.307,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
35447,DT,1118.184,2765.347,21.54,555.348,194.572,107.959,89.967,1158.53,35.353,0.28,-53.534,-53.345,-17.992,Massachusetts,-0.19998443873864863,-0.5950404037035802,-0.019358872503161446
35451,ONEW,881.899,1689.159,21.251,93.31,1398.293,-38.592,-42.523,1936.31,19.618,0.0,-23.03,-23.03,-3.412,Georgia,0.08023892952049479,0.5415892575782517,-0.013634003666913535
35473,AVCNF,8.46,21.971,0.045,0.477,9.873,-7.886,-8.743,16.791,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
35475,ZUUS,0.365,1.265,0.111,0.3,0.0,-0.79,-0.79,0.0,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
35477,SLRX,6.52,6.587,0.0,5.9,0.0,-12.543,-12.543,0.0,0.0,0.0,0.0,0.0,0.0,Texas,-0.0,-0.0,0.0
35481,HQI,51.453,103.826,0.098,1.342,24.448,6.435,7.78,37.882,1.694,0.0,-0.349,-0.349,1.345,South Carolina,0.17287917737789202,-0.044858611825192796,-0.003361393099994221
35486,MGROF,6.938,6.938,0.0,6.817,5.517,-0.677,-0.677,4.712,0.0,0.0,0.0,0.0,0.0,Saskatchewan,-0.0,-0.0,0.0
35490,CTOS,1265.899,3367.797,406.157,10.309,1240.176,50.712,58.076,1865.1,3.381,33.355,4.241,14.978,7.364,Missouri,0.1267993663475446,0.07302500172188167,0.0012592801763289176
35530,SLNG,14.972,81.299,10.252,5.374,54.919,0.125,0.369,73.114,0.244,0.0,0.0,0.0,0.244,Texas,0.6612466124661247,0.0,0.0
35541,UGRO,40.952,64.379,0.615,1.113,60.671,-18.681,-18.897,71.543,0.0,0.817,-0.216,-0.216,-0.216,Colorado,0.011430385775519924,0.011430385775519924,-0.003355131331645412
